success,failure,stuck,success_percent,failure_percent,stuck_percent
88,61,0,0.5906,0.4094,0.0
89,61,0,0.5933,0.4067,0.0
89,61,1,0.5894,0.404,0.0066
89,61,2,0.5855,0.4013,0.0132
89,61,3,0.5817,0.3987,0.0196
89,61,4,0.5779,0.3961,0.026
89,62,3,0.5779,0.4026,0.0195
89,62,4,0.5742,0.4,0.0258
89,63,3,0.5742,0.4065,0.0194
89,64,3,0.5705,0.4103,0.0192
89,65,2,0.5705,0.4167,0.0128
89,66,2,0.5669,0.4204,0.0127
89,66,3,0.5633,0.4177,0.019
89,67,2,0.5633,0.4241,0.0127
90,67,1,0.5696,0.4241,0.0063
91,67,1,0.5723,0.4214,0.0063
91,68,1,0.5688,0.425,0.0062
91,69,0,0.5688,0.4312,0.0
91,69,1,0.5652,0.4286,0.0062
91,69,2,0.5617,0.4259,0.0123
91,69,3,0.5583,0.4233,0.0184
91,69,4,0.5549,0.4207,0.0244
91,69,5,0.5515,0.4182,0.0303
91,70,4,0.5515,0.4242,0.0242
91,71,3,0.5515,0.4303,0.0182
91,72,2,0.5515,0.4364,0.0121
91,72,3,0.5482,0.4337,0.0181
91,73,2,0.5482,0.4398,0.012
92,73,1,0.5542,0.4398,0.006
93,73,0,0.5602,0.4398,0.0
94,73,0,0.5629,0.4371,0.0
94,73,1,0.5595,0.4345,0.006
94,73,2,0.5562,0.432,0.0118
95,73,1,0.5621,0.432,0.0059
96,73,1,0.5647,0.4294,0.0059
96,73,2,0.5614,0.4269,0.0117
96,73,3,0.5581,0.4244,0.0174
97,73,2,0.564,0.4244,0.0116
98,73,1,0.5698,0.4244,0.0058
99,73,0,0.5756,0.4244,0.0
99,73,1,0.5723,0.422,0.0058
99,73,2,0.569,0.4195,0.0115
99,73,3,0.5657,0.4171,0.0171
99,73,4,0.5625,0.4148,0.0227
99,73,5,0.5593,0.4124,0.0282
99,73,6,0.5562,0.4101,0.0337
99,73,7,0.5531,0.4078,0.0391
99,73,8,0.55,0.4056,0.0444
99,73,9,0.547,0.4033,0.0497
99,74,9,0.544,0.4066,0.0495
99,75,8,0.544,0.4121,0.044
99,76,8,0.541,0.4153,0.0437
99,77,7,0.541,0.4208,0.0383
99,78,6,0.541,0.4262,0.0328
99,79,5,0.541,0.4317,0.0273
100,79,5,0.5435,0.4293,0.0272
100,80,4,0.5435,0.4348,0.0217
100,81,3,0.5435,0.4402,0.0163
100,82,2,0.5435,0.4457,0.0109
100,83,1,0.5435,0.4511,0.0054
100,84,0,0.5435,0.4565,0.0
100,84,1,0.5405,0.4541,0.0054
100,85,1,0.5376,0.457,0.0054
100,85,2,0.5348,0.4545,0.0107
100,86,1,0.5348,0.4599,0.0053
100,87,0,0.5348,0.4652,0.0
100,88,0,0.5319,0.4681,0.0
101,88,0,0.5344,0.4656,0.0
101,88,1,0.5316,0.4632,0.0053
102,88,0,0.5368,0.4632,0.0
102,88,1,0.534,0.4607,0.0052
102,88,2,0.5312,0.4583,0.0104
102,88,3,0.5285,0.456,0.0155
102,89,2,0.5285,0.4611,0.0104
102,89,3,0.5258,0.4588,0.0155
102,89,4,0.5231,0.4564,0.0205
102,90,3,0.5231,0.4615,0.0154
102,90,4,0.5204,0.4592,0.0204
103,90,3,0.5255,0.4592,0.0153
103,91,2,0.5255,0.4643,0.0102
103,92,2,0.5228,0.467,0.0102
103,92,3,0.5202,0.4646,0.0152
104,92,2,0.5253,0.4646,0.0101
105,92,1,0.5303,0.4646,0.0051
106,92,1,0.5327,0.4623,0.005
106,92,2,0.53,0.46,0.01
106,92,3,0.5274,0.4577,0.0149
107,92,2,0.5323,0.4577,0.01
108,92,1,0.5373,0.4577,0.005
109,92,0,0.5423,0.4577,0.0
109,92,1,0.5396,0.4554,0.005
109,92,2,0.5369,0.4532,0.0099
109,92,3,0.5343,0.451,0.0147
109,93,2,0.5343,0.4559,0.0098
109,93,3,0.5317,0.4537,0.0146
109,94,2,0.5317,0.4585,0.0098
109,94,3,0.5291,0.4563,0.0146
110,94,3,0.5314,0.4541,0.0145
110,95,2,0.5314,0.4589,0.0097
110,95,3,0.5288,0.4567,0.0144
111,95,2,0.5337,0.4567,0.0096
112,95,1,0.5385,0.4567,0.0048
113,95,0,0.5433,0.4567,0.0
