success,failure,stuck,success_percent,failure_percent,stuck_percent
150,138,0,0.5208,0.4792,0.0
151,138,0,0.5225,0.4775,0.0
152,138,0,0.5241,0.4759,0.0
152,138,1,0.5223,0.4742,0.0034
152,138,2,0.5205,0.4726,0.0068
152,138,3,0.5188,0.471,0.0102
152,139,3,0.517,0.4728,0.0102
152,140,3,0.5153,0.4746,0.0102
153,140,3,0.5169,0.473,0.0101
154,140,2,0.5203,0.473,0.0068
154,141,1,0.5203,0.4764,0.0034
154,142,0,0.5203,0.4797,0.0
155,142,0,0.5219,0.4781,0.0
156,142,0,0.5235,0.4765,0.0
157,142,0,0.5251,0.4749,0.0
158,142,0,0.5267,0.4733,0.0
158,142,1,0.5249,0.4718,0.0033
158,142,2,0.5232,0.4702,0.0066
158,143,2,0.5215,0.4719,0.0066
159,143,2,0.523,0.4704,0.0066
159,144,2,0.5213,0.4721,0.0066
159,145,1,0.5213,0.4754,0.0033
159,146,1,0.5196,0.4771,0.0033
159,147,0,0.5196,0.4804,0.0
160,147,0,0.5212,0.4788,0.0
160,147,1,0.5195,0.4773,0.0032
161,147,1,0.521,0.4757,0.0032
162,147,0,0.5243,0.4757,0.0
162,147,1,0.5226,0.4742,0.0032
162,147,2,0.5209,0.4727,0.0064
162,147,3,0.5192,0.4712,0.0096
163,147,2,0.5224,0.4712,0.0064
164,147,1,0.5256,0.4712,0.0032
165,147,0,0.5288,0.4712,0.0
165,147,1,0.5272,0.4696,0.0032
165,147,2,0.5255,0.4682,0.0064
165,148,1,0.5255,0.4713,0.0032
165,148,2,0.5238,0.4698,0.0063
165,149,1,0.5238,0.473,0.0032
165,149,2,0.5222,0.4715,0.0063
166,149,1,0.5253,0.4715,0.0032
166,149,2,0.5237,0.47,0.0063
167,149,1,0.5268,0.47,0.0032
168,149,1,0.5283,0.4686,0.0031
169,149,0,0.5314,0.4686,0.0
170,149,0,0.5329,0.4671,0.0
171,149,0,0.5344,0.4656,0.0
171,149,1,0.5327,0.4642,0.0031
171,149,2,0.5311,0.4627,0.0062
171,150,2,0.5294,0.4644,0.0062
171,151,1,0.5294,0.4675,0.0031
172,151,1,0.5309,0.466,0.0031
172,152,0,0.5309,0.4691,0.0
172,152,1,0.5292,0.4677,0.0031
172,152,2,0.5276,0.4663,0.0061
173,152,1,0.5307,0.4663,0.0031
173,152,2,0.5291,0.4648,0.0061
174,152,1,0.5321,0.4648,0.0031
175,152,1,0.5335,0.4634,0.003
176,152,0,0.5366,0.4634,0.0
177,152,0,0.538,0.462,0.0
178,152,0,0.5394,0.4606,0.0
178,153,0,0.5378,0.4622,0.0
179,153,0,0.5392,0.4608,0.0
179,153,1,0.5375,0.4595,0.003
180,153,0,0.5405,0.4595,0.0
180,153,1,0.5389,0.4581,0.003
181,153,1,0.5403,0.4567,0.003
181,154,0,0.5403,0.4597,0.0
182,154,0,0.5417,0.4583,0.0
182,154,1,0.5401,0.457,0.003
183,154,1,0.5414,0.4556,0.003
184,154,0,0.5444,0.4556,0.0
184,154,1,0.5428,0.4543,0.0029
185,154,0,0.5457,0.4543,0.0
186,154,0,0.5471,0.4529,0.0
186,154,1,0.5455,0.4516,0.0029
186,154,2,0.5439,0.4503,0.0058
186,155,2,0.5423,0.4519,0.0058
186,156,2,0.5407,0.4535,0.0058
186,157,1,0.5407,0.4564,0.0029
186,158,1,0.5391,0.458,0.0029
187,158,1,0.5405,0.4566,0.0029
187,159,1,0.5389,0.4582,0.0029
187,160,1,0.5374,0.4598,0.0029
187,161,0,0.5374,0.4626,0.0
188,161,0,0.5387,0.4613,0.0
188,161,1,0.5371,0.46,0.0029
189,161,0,0.54,0.46,0.0
189,161,1,0.5385,0.4587,0.0028
189,161,2,0.5369,0.4574,0.0057
189,161,3,0.5354,0.4561,0.0085
189,161,4,0.5339,0.4548,0.0113
189,162,4,0.5324,0.4563,0.0113
189,163,4,0.5309,0.4579,0.0112
189,164,3,0.5309,0.4607,0.0084
189,165,3,0.5294,0.4622,0.0084
189,166,2,0.5294,0.465,0.0056
190,166,2,0.5307,0.4637,0.0056
190,167,1,0.5307,0.4665,0.0028
190,168,0,0.5307,0.4693,0.0
191,168,0,0.532,0.468,0.0
191,168,1,0.5306,0.4667,0.0028
192,168,1,0.5319,0.4654,0.0028
193,168,0,0.5346,0.4654,0.0
193,168,1,0.5331,0.4641,0.0028
193,168,2,0.5317,0.4628,0.0055
193,168,3,0.5302,0.4615,0.0082
193,169,3,0.5288,0.463,0.0082
193,170,2,0.5288,0.4658,0.0055
194,170,2,0.5301,0.4645,0.0055
194,170,3,0.5286,0.4632,0.0082
194,171,2,0.5286,0.4659,0.0054
195,171,2,0.5299,0.4647,0.0054
195,172,1,0.5299,0.4674,0.0027
196,172,0,0.5326,0.4674,0.0
196,172,1,0.5312,0.4661,0.0027
197,172,1,0.5324,0.4649,0.0027
198,172,1,0.5337,0.4636,0.0027
199,172,0,0.5364,0.4636,0.0
199,172,1,0.5349,0.4624,0.0027
199,173,1,0.5335,0.4638,0.0027
199,173,2,0.5321,0.4626,0.0053
199,173,3,0.5307,0.4613,0.008
199,174,3,0.5293,0.4628,0.008
199,175,3,0.5279,0.4642,0.008
199,176,2,0.5279,0.4668,0.0053
200,176,2,0.5291,0.4656,0.0053
200,177,1,0.5291,0.4683,0.0026
200,178,0,0.5291,0.4709,0.0
200,178,1,0.5277,0.4697,0.0026
201,178,0,0.5303,0.4697,0.0
202,178,0,0.5316,0.4684,0.0
203,178,0,0.5328,0.4672,0.0
203,178,1,0.5314,0.466,0.0026
203,178,2,0.53,0.4648,0.0052
203,179,2,0.5286,0.4661,0.0052
203,180,1,0.5286,0.4688,0.0026
204,180,1,0.5299,0.4675,0.0026
204,181,0,0.5299,0.4701,0.0
205,181,0,0.5311,0.4689,0.0
206,181,0,0.5323,0.4677,0.0
207,181,0,0.5335,0.4665,0.0
207,181,1,0.5321,0.4653,0.0026
207,181,2,0.5308,0.4641,0.0051
208,181,1,0.5333,0.4641,0.0026
209,181,0,0.5359,0.4641,0.0
209,181,1,0.5345,0.4629,0.0026
209,181,2,0.5332,0.4617,0.0051
209,181,3,0.5318,0.4606,0.0076
209,181,4,0.5305,0.4594,0.0102
209,182,3,0.5305,0.4619,0.0076
209,183,3,0.5291,0.4633,0.0076
209,184,3,0.5278,0.4646,0.0076
209,185,2,0.5278,0.4672,0.0051
210,185,2,0.529,0.466,0.005
210,186,1,0.529,0.4685,0.0025
211,186,1,0.5302,0.4673,0.0025
211,186,2,0.5288,0.4662,0.005
211,187,1,0.5288,0.4687,0.0025
212,187,1,0.53,0.4675,0.0025
213,187,1,0.5312,0.4663,0.0025
214,187,0,0.5337,0.4663,0.0
214,187,1,0.5323,0.4652,0.0025
214,187,2,0.531,0.464,0.005
214,187,3,0.5297,0.4629,0.0074
214,187,4,0.5284,0.4617,0.0099
214,188,3,0.5284,0.4642,0.0074
214,189,3,0.5271,0.4655,0.0074
214,190,2,0.5271,0.468,0.0049
214,191,1,0.5271,0.4704,0.0025
215,191,1,0.5283,0.4693,0.0025
215,192,0,0.5283,0.4717,0.0
215,192,1,0.527,0.4706,0.0025
216,192,0,0.5294,0.4706,0.0
217,192,0,0.5306,0.4694,0.0
217,192,1,0.5293,0.4683,0.0024
217,192,2,0.528,0.4672,0.0049
218,192,1,0.5304,0.4672,0.0024
219,192,0,0.5328,0.4672,0.0
219,192,1,0.5316,0.466,0.0024
219,192,2,0.5303,0.4649,0.0048
219,192,3,0.529,0.4638,0.0072
219,192,4,0.5277,0.4627,0.0096
219,193,4,0.5264,0.4639,0.0096
219,194,3,0.5264,0.4663,0.0072
219,195,3,0.5252,0.4676,0.0072
219,196,2,0.5252,0.47,0.0048
219,197,2,0.5239,0.4713,0.0048
219,197,3,0.5227,0.4702,0.0072
219,198,2,0.5227,0.4726,0.0048
220,198,2,0.5238,0.4714,0.0048
221,198,1,0.5262,0.4714,0.0024
221,199,0,0.5262,0.4738,0.0
221,199,1,0.5249,0.4727,0.0024
221,199,2,0.5237,0.4716,0.0047
221,199,3,0.5225,0.4704,0.0071
221,200,3,0.5212,0.4717,0.0071
221,201,2,0.5212,0.4741,0.0047
221,202,2,0.52,0.4753,0.0047
221,203,1,0.52,0.4776,0.0024
221,204,1,0.5188,0.4789,0.0023
222,204,1,0.5199,0.4778,0.0023
222,205,0,0.5199,0.4801,0.0
222,205,1,0.5187,0.479,0.0023
223,205,1,0.5198,0.4779,0.0023
224,205,0,0.5221,0.4779,0.0
224,205,1,0.5209,0.4767,0.0023
225,205,1,0.522,0.4756,0.0023
226,205,0,0.5244,0.4756,0.0
226,205,1,0.5231,0.4745,0.0023
226,205,2,0.5219,0.4734,0.0046
226,205,3,0.5207,0.4724,0.0069
226,205,4,0.5195,0.4713,0.0092
226,205,5,0.5183,0.4702,0.0115
226,205,6,0.5172,0.4691,0.0137
226,205,7,0.516,0.468,0.016
226,206,7,0.5148,0.4692,0.0159
226,207,7,0.5136,0.4705,0.0159
226,208,6,0.5136,0.4727,0.0136
