success,failure,stuck,success_percent,failure_percent
66,72,314,0.4783,0.5217
66,73,314,0.4748,0.5252
66,73,315,0.4748,0.5252
66,73,316,0.4748,0.5252
66,73,317,0.4748,0.5252
66,73,318,0.4748,0.5252
66,73,319,0.4748,0.5252
66,74,319,0.4714,0.5286
66,74,320,0.4714,0.5286
66,74,321,0.4714,0.5286
66,75,321,0.4681,0.5319
66,75,322,0.4681,0.5319
66,75,323,0.4681,0.5319
66,76,323,0.4648,0.5352
66,76,324,0.4648,0.5352
66,76,325,0.4648,0.5352
66,76,326,0.4648,0.5352
66,77,326,0.4615,0.5385
66,77,327,0.4615,0.5385
66,77,328,0.4615,0.5385
66,77,329,0.4615,0.5385
66,77,330,0.4615,0.5385
66,77,331,0.4615,0.5385
66,77,332,0.4615,0.5385
66,77,333,0.4615,0.5385
67,77,333,0.4653,0.5347
67,77,334,0.4653,0.5347
67,77,335,0.4653,0.5347
67,77,336,0.4653,0.5347
67,77,337,0.4653,0.5347
67,77,338,0.4653,0.5347
67,77,339,0.4653,0.5347
67,77,340,0.4653,0.5347
67,77,341,0.4653,0.5347
67,77,342,0.4653,0.5347
67,77,343,0.4653,0.5347
67,77,344,0.4653,0.5347
67,77,345,0.4653,0.5347
67,77,346,0.4653,0.5347
67,77,347,0.4653,0.5347
67,77,348,0.4653,0.5347
67,77,349,0.4653,0.5347
67,77,350,0.4653,0.5347
67,77,351,0.4653,0.5347
67,77,352,0.4653,0.5347
67,77,353,0.4653,0.5347
67,77,354,0.4653,0.5347
67,77,355,0.4653,0.5347
67,78,355,0.4621,0.5379
67,79,355,0.4589,0.5411
67,79,356,0.4589,0.5411
67,79,357,0.4589,0.5411
67,79,358,0.4589,0.5411
67,79,359,0.4589,0.5411
67,79,360,0.4589,0.5411
67,79,361,0.4589,0.5411
67,79,362,0.4589,0.5411
67,79,363,0.4589,0.5411
67,79,364,0.4589,0.5411
67,79,365,0.4589,0.5411
67,79,366,0.4589,0.5411
67,80,366,0.4558,0.5442
67,80,367,0.4558,0.5442
67,80,368,0.4558,0.5442
67,80,369,0.4558,0.5442
67,80,370,0.4558,0.5442
67,81,370,0.4527,0.5473
67,81,371,0.4527,0.5473
67,82,371,0.4497,0.5503
67,82,372,0.4497,0.5503
67,82,373,0.4497,0.5503
67,82,374,0.4497,0.5503
67,82,375,0.4497,0.5503
67,82,376,0.4497,0.5503
67,82,377,0.4497,0.5503
68,82,377,0.4533,0.5467
68,83,377,0.4503,0.5497
68,83,378,0.4503,0.5497
68,83,379,0.4503,0.5497
68,84,379,0.4474,0.5526
68,84,380,0.4474,0.5526
68,85,380,0.4444,0.5556
68,85,381,0.4444,0.5556
68,85,382,0.4444,0.5556
68,85,383,0.4444,0.5556
68,85,384,0.4444,0.5556
68,86,384,0.4416,0.5584
68,86,385,0.4416,0.5584
68,86,386,0.4416,0.5584
68,86,387,0.4416,0.5584
69,86,387,0.4452,0.5548
69,86,388,0.4452,0.5548
69,86,389,0.4452,0.5548
69,86,390,0.4452,0.5548
69,86,391,0.4452,0.5548
69,86,392,0.4452,0.5548
69,86,393,0.4452,0.5548
