success,failure,stuck,success_percent,failure_percent
95,385,7,0.1979,0.8021
95,385,8,0.1979,0.8021
95,385,9,0.1979,0.8021
95,386,8,0.1975,0.8025
95,387,7,0.1971,0.8029
95,388,6,0.1967,0.8033
95,389,5,0.1963,0.8037
95,390,4,0.1959,0.8041
95,391,3,0.1955,0.8045
95,392,2,0.1951,0.8049
95,393,1,0.1947,0.8053
95,394,0,0.1943,0.8057
95,394,1,0.1943,0.8057
96,394,0,0.1959,0.8041
97,394,0,0.1976,0.8024
98,394,0,0.1992,0.8008
98,394,1,0.1992,0.8008
98,394,2,0.1992,0.8008
98,395,1,0.1988,0.8012
99,395,1,0.2004,0.7996
100,395,0,0.202,0.798
100,395,1,0.202,0.798
100,395,2,0.202,0.798
100,395,3,0.202,0.798
100,395,4,0.202,0.798
100,396,3,0.2016,0.7984
100,396,4,0.2016,0.7984
100,396,5,0.2016,0.7984
100,396,6,0.2016,0.7984
100,396,7,0.2016,0.7984
100,397,6,0.2012,0.7988
101,397,5,0.2028,0.7972
101,398,5,0.2024,0.7976
101,399,4,0.202,0.798
101,400,3,0.2016,0.7984
102,400,2,0.2032,0.7968
103,400,1,0.2048,0.7952
103,401,0,0.2044,0.7956
103,401,1,0.2044,0.7956
103,401,2,0.2044,0.7956
103,402,1,0.204,0.796
103,403,0,0.2036,0.7964
104,403,0,0.2051,0.7949
104,403,1,0.2051,0.7949
104,403,2,0.2051,0.7949
104,403,3,0.2051,0.7949
104,403,4,0.2051,0.7949
104,403,5,0.2051,0.7949
104,403,6,0.2051,0.7949
105,403,5,0.2067,0.7933
105,404,4,0.2063,0.7937
105,405,3,0.2059,0.7941
105,406,2,0.2055,0.7945
105,407,1,0.2051,0.7949
105,408,0,0.2047,0.7953
105,409,0,0.2043,0.7957
105,409,1,0.2043,0.7957
105,409,2,0.2043,0.7957
105,409,3,0.2043,0.7957
105,409,4,0.2043,0.7957
105,410,3,0.2039,0.7961
105,411,2,0.2035,0.7965
105,412,1,0.2031,0.7969
106,412,0,0.2046,0.7954
106,412,1,0.2046,0.7954
106,412,2,0.2046,0.7954
106,412,3,0.2046,0.7954
106,412,4,0.2046,0.7954
106,412,5,0.2046,0.7954
106,412,6,0.2046,0.7954
106,412,7,0.2046,0.7954
106,412,8,0.2046,0.7954
106,413,7,0.2042,0.7958
106,414,6,0.2038,0.7962
106,415,5,0.2035,0.7965
107,415,4,0.205,0.795
107,416,3,0.2046,0.7954
107,417,2,0.2042,0.7958
107,418,1,0.2038,0.7962
107,419,0,0.2034,0.7966
107,419,1,0.2034,0.7966
107,419,2,0.2034,0.7966
107,419,3,0.2034,0.7966
107,419,4,0.2034,0.7966
107,419,5,0.2034,0.7966
107,419,6,0.2034,0.7966
107,419,7,0.2034,0.7966
107,419,8,0.2034,0.7966
107,419,9,0.2034,0.7966
107,419,10,0.2034,0.7966
107,419,11,0.2034,0.7966
107,420,10,0.203,0.797
107,420,11,0.203,0.797
107,420,12,0.203,0.797
107,420,13,0.203,0.797
107,420,14,0.203,0.797
107,421,13,0.2027,0.7973
107,421,14,0.2027,0.7973
107,422,13,0.2023,0.7977
107,422,14,0.2023,0.7977
107,422,15,0.2023,0.7977
107,422,16,0.2023,0.7977
107,422,17,0.2023,0.7977
107,423,16,0.2019,0.7981
107,424,15,0.2015,0.7985
107,425,14,0.2011,0.7989
107,426,13,0.2008,0.7992
107,427,12,0.2004,0.7996
107,428,11,0.2,0.8
107,429,10,0.1996,0.8004
107,430,9,0.1993,0.8007
107,431,8,0.1989,0.8011
107,432,7,0.1985,0.8015
107,433,6,0.1981,0.8019
107,434,5,0.1978,0.8022
107,435,4,0.1974,0.8026
107,436,3,0.1971,0.8029
107,437,2,0.1967,0.8033
107,438,1,0.1963,0.8037
107,439,0,0.196,0.804
107,439,1,0.196,0.804
107,440,1,0.1956,0.8044
107,441,1,0.1953,0.8047
107,442,1,0.1949,0.8051
107,443,1,0.1945,0.8055
107,443,2,0.1945,0.8055
107,444,2,0.1942,0.8058
107,445,1,0.1938,0.8062
107,446,0,0.1935,0.8065
107,446,1,0.1935,0.8065
107,446,2,0.1935,0.8065
107,446,3,0.1935,0.8065
107,446,4,0.1935,0.8065
107,446,5,0.1935,0.8065
107,446,6,0.1935,0.8065
107,446,7,0.1935,0.8065
107,446,8,0.1935,0.8065
107,446,9,0.1935,0.8065
107,446,10,0.1935,0.8065
107,446,11,0.1935,0.8065
107,446,12,0.1935,0.8065
107,446,13,0.1935,0.8065
107,447,12,0.1931,0.8069
107,447,13,0.1931,0.8069
107,448,12,0.1928,0.8072
107,448,13,0.1928,0.8072
107,448,14,0.1928,0.8072
107,449,13,0.1924,0.8076
107,450,12,0.1921,0.8079
107,451,11,0.1918,0.8082
107,452,10,0.1914,0.8086
107,453,9,0.1911,0.8089
107,454,8,0.1907,0.8093
107,455,7,0.1904,0.8096
107,456,6,0.1901,0.8099
107,457,5,0.1897,0.8103
107,458,4,0.1894,0.8106
107,459,3,0.189,0.811
107,460,2,0.1887,0.8113
107,461,1,0.1884,0.8116
107,462,0,0.188,0.812
107,462,1,0.188,0.812
107,463,1,0.1877,0.8123
107,464,1,0.1874,0.8126
107,465,0,0.1871,0.8129
107,465,1,0.1871,0.8129
108,465,0,0.1885,0.8115
108,465,1,0.1885,0.8115
108,465,2,0.1885,0.8115
108,465,3,0.1885,0.8115
108,465,4,0.1885,0.8115
108,465,5,0.1885,0.8115
108,465,6,0.1885,0.8115
108,465,7,0.1885,0.8115
108,466,6,0.1882,0.8118
109,466,5,0.1896,0.8104
109,467,4,0.1892,0.8108
109,468,3,0.1889,0.8111
109,469,2,0.1886,0.8114
109,470,1,0.1883,0.8117
109,471,0,0.1879,0.8121
110,471,0,0.1893,0.8107
110,471,1,0.1893,0.8107
110,471,2,0.1893,0.8107
110,471,3,0.1893,0.8107
110,471,4,0.1893,0.8107
110,471,5,0.1893,0.8107
110,471,6,0.1893,0.8107
110,471,7,0.1893,0.8107
110,471,8,0.1893,0.8107
110,471,9,0.1893,0.8107
110,471,10,0.1893,0.8107
110,471,11,0.1893,0.8107
110,471,12,0.1893,0.8107
110,472,11,0.189,0.811
110,472,12,0.189,0.811
110,473,11,0.1887,0.8113
111,473,11,0.1901,0.8099
111,474,10,0.1897,0.8103
111,475,9,0.1894,0.8106
111,476,8,0.1891,0.8109
111,476,9,0.1891,0.8109
111,476,10,0.1891,0.8109
112,476,9,0.1905,0.8095
113,476,8,0.1919,0.8081
113,477,7,0.1915,0.8085
113,478,6,0.1912,0.8088
113,479,5,0.1909,0.8091
113,480,4,0.1906,0.8094
113,481,3,0.1902,0.8098
113,482,2,0.1899,0.8101
113,483,1,0.1896,0.8104
113,484,0,0.1893,0.8107
113,485,0,0.189,0.811
113,485,1,0.189,0.811
113,486,0,0.1886,0.8114
114,486,0,0.19,0.81
114,486,1,0.19,0.81
114,487,1,0.1897,0.8103
114,487,2,0.1897,0.8103
114,487,3,0.1897,0.8103
114,488,2,0.1894,0.8106
114,489,1,0.1891,0.8109
114,490,0,0.1887,0.8113
114,490,1,0.1887,0.8113
114,490,2,0.1887,0.8113
114,490,3,0.1887,0.8113
114,490,4,0.1887,0.8113
114,490,5,0.1887,0.8113
115,490,4,0.1901,0.8099
115,490,5,0.1901,0.8099
115,491,5,0.1898,0.8102
116,491,4,0.1911,0.8089
116,492,3,0.1908,0.8092
116,492,4,0.1908,0.8092
116,492,5,0.1908,0.8092
116,492,6,0.1908,0.8092
116,493,6,0.1905,0.8095
116,493,7,0.1905,0.8095
116,493,8,0.1905,0.8095
116,493,9,0.1905,0.8095
117,493,8,0.1918,0.8082
117,493,9,0.1918,0.8082
117,494,8,0.1915,0.8085
117,495,7,0.1912,0.8088
117,496,6,0.1909,0.8091
117,497,5,0.1906,0.8094
117,498,4,0.1902,0.8098
117,499,3,0.1899,0.8101
117,500,2,0.1896,0.8104
117,501,1,0.1893,0.8107
117,502,0,0.189,0.811
117,502,1,0.189,0.811
117,502,2,0.189,0.811
117,503,2,0.1887,0.8113
117,504,2,0.1884,0.8116
117,505,2,0.1881,0.8119
117,505,3,0.1881,0.8119
117,506,2,0.1878,0.8122
117,507,1,0.1875,0.8125
117,508,0,0.1872,0.8128
117,508,1,0.1872,0.8128
117,508,2,0.1872,0.8128
117,508,3,0.1872,0.8128
117,508,4,0.1872,0.8128
117,509,3,0.1869,0.8131
117,510,3,0.1866,0.8134
117,511,2,0.1863,0.8137
118,511,2,0.1876,0.8124
119,511,2,0.1889,0.8111
119,512,1,0.1886,0.8114
119,513,0,0.1883,0.8117
119,513,1,0.1883,0.8117
119,513,2,0.1883,0.8117
119,513,3,0.1883,0.8117
119,513,4,0.1883,0.8117
119,513,5,0.1883,0.8117
119,513,6,0.1883,0.8117
119,513,7,0.1883,0.8117
119,514,6,0.188,0.812
119,514,7,0.188,0.812
119,515,6,0.1877,0.8123
119,515,7,0.1877,0.8123
119,515,8,0.1877,0.8123
119,516,7,0.1874,0.8126
119,517,6,0.1871,0.8129
119,518,5,0.1868,0.8132
119,519,4,0.1865,0.8135
120,519,4,0.1878,0.8122
120,520,3,0.1875,0.8125
120,521,2,0.1872,0.8128
121,521,1,0.1885,0.8115
122,521,0,0.1897,0.8103
122,521,1,0.1897,0.8103
122,521,2,0.1897,0.8103
122,521,3,0.1897,0.8103
122,521,4,0.1897,0.8103
122,521,5,0.1897,0.8103
122,521,6,0.1897,0.8103
122,521,7,0.1897,0.8103
122,522,6,0.1894,0.8106
122,523,5,0.1891,0.8109
122,524,5,0.1889,0.8111
122,525,4,0.1886,0.8114
123,525,3,0.1898,0.8102
123,526,2,0.1895,0.8105
123,527,2,0.1892,0.8108
123,528,1,0.1889,0.8111
123,529,0,0.1887,0.8113
123,529,1,0.1887,0.8113
123,530,1,0.1884,0.8116
123,530,2,0.1884,0.8116
124,530,1,0.1896,0.8104
125,530,1,0.1908,0.8092
126,530,0,0.1921,0.8079
127,530,0,0.1933,0.8067
127,530,1,0.1933,0.8067
128,530,0,0.1945,0.8055
128,530,1,0.1945,0.8055
129,530,0,0.1958,0.8042
129,530,1,0.1958,0.8042
129,530,2,0.1958,0.8042
130,530,1,0.197,0.803
131,530,0,0.1982,0.8018
131,530,1,0.1982,0.8018
131,531,0,0.1979,0.8021
131,531,1,0.1979,0.8021
131,532,1,0.1976,0.8024
131,532,2,0.1976,0.8024
132,532,1,0.1988,0.8012
132,532,2,0.1988,0.8012
133,532,1,0.2,0.8
133,532,2,0.2,0.8
134,532,1,0.2012,0.7988
135,532,0,0.2024,0.7976
135,532,1,0.2024,0.7976
135,532,2,0.2024,0.7976
135,532,3,0.2024,0.7976
135,532,4,0.2024,0.7976
136,532,3,0.2036,0.7964
137,532,3,0.2048,0.7952
137,532,4,0.2048,0.7952
138,532,3,0.206,0.794
139,532,2,0.2072,0.7928
140,532,2,0.2083,0.7917
140,532,3,0.2083,0.7917
141,532,2,0.2095,0.7905
142,532,1,0.2107,0.7893
142,532,2,0.2107,0.7893
143,532,1,0.2119,0.7881
144,532,0,0.213,0.787
144,532,1,0.213,0.787
144,532,2,0.213,0.787
145,532,1,0.2142,0.7858
146,532,0,0.2153,0.7847
146,532,1,0.2153,0.7847
147,532,0,0.2165,0.7835
147,532,1,0.2165,0.7835
147,532,2,0.2165,0.7835
147,532,3,0.2165,0.7835
147,532,4,0.2165,0.7835
148,532,4,0.2176,0.7824
148,533,3,0.2173,0.7827
149,533,2,0.2185,0.7815
150,533,1,0.2196,0.7804
150,534,0,0.2193,0.7807
150,534,1,0.2193,0.7807
150,534,2,0.2193,0.7807
150,534,3,0.2193,0.7807
150,534,4,0.2193,0.7807
150,534,5,0.2193,0.7807
150,534,6,0.2193,0.7807
150,534,7,0.2193,0.7807
150,534,8,0.2193,0.7807
150,534,9,0.2193,0.7807
150,535,8,0.219,0.781
150,535,9,0.219,0.781
150,535,10,0.219,0.781
150,535,11,0.219,0.781
150,535,12,0.219,0.781
150,535,13,0.219,0.781
150,535,14,0.219,0.781
150,535,15,0.219,0.781
150,535,16,0.219,0.781
150,536,15,0.2187,0.7813
150,537,15,0.2183,0.7817
150,538,14,0.218,0.782
150,539,13,0.2177,0.7823
150,540,13,0.2174,0.7826
150,541,12,0.2171,0.7829
150,542,11,0.2168,0.7832
150,543,10,0.2165,0.7835
150,544,9,0.2161,0.7839
150,545,8,0.2158,0.7842
150,546,7,0.2155,0.7845
150,547,6,0.2152,0.7848
150,548,5,0.2149,0.7851
150,549,4,0.2146,0.7854
150,550,3,0.2143,0.7857
150,551,2,0.214,0.786
150,552,1,0.2137,0.7863
150,553,0,0.2134,0.7866
150,553,1,0.2134,0.7866
150,554,1,0.2131,0.7869
150,555,1,0.2128,0.7872
150,556,0,0.2125,0.7875
150,556,1,0.2125,0.7875
150,556,2,0.2125,0.7875
150,556,3,0.2125,0.7875
150,556,4,0.2125,0.7875
150,556,5,0.2125,0.7875
150,556,6,0.2125,0.7875
150,556,7,0.2125,0.7875
150,556,8,0.2125,0.7875
150,556,9,0.2125,0.7875
150,556,10,0.2125,0.7875
150,556,11,0.2125,0.7875
150,556,12,0.2125,0.7875
150,556,13,0.2125,0.7875
150,556,14,0.2125,0.7875
150,556,15,0.2125,0.7875
150,556,16,0.2125,0.7875
150,556,17,0.2125,0.7875
150,557,16,0.2122,0.7878
150,557,17,0.2122,0.7878
150,558,17,0.2119,0.7881
150,558,18,0.2119,0.7881
150,558,19,0.2119,0.7881
150,558,20,0.2119,0.7881
150,558,21,0.2119,0.7881
150,558,22,0.2119,0.7881
150,558,23,0.2119,0.7881
150,558,24,0.2119,0.7881
150,558,25,0.2119,0.7881
150,558,26,0.2119,0.7881
150,558,27,0.2119,0.7881
150,559,27,0.2116,0.7884
150,560,27,0.2113,0.7887
150,561,26,0.211,0.789
150,562,25,0.2107,0.7893
150,563,24,0.2104,0.7896
151,563,24,0.2115,0.7885
151,564,23,0.2112,0.7888
151,565,23,0.2109,0.7891
151,566,22,0.2106,0.7894
151,567,21,0.2103,0.7897
151,568,21,0.21,0.79
151,569,20,0.2097,0.7903
151,570,19,0.2094,0.7906
151,571,18,0.2091,0.7909
151,572,17,0.2089,0.7911
151,573,16,0.2086,0.7914
151,574,15,0.2083,0.7917
151,575,14,0.208,0.792
151,576,13,0.2077,0.7923
151,577,12,0.2074,0.7926
151,578,11,0.2071,0.7929
151,579,10,0.2068,0.7932
151,580,9,0.2066,0.7934
151,581,8,0.2063,0.7937
151,582,7,0.206,0.794
151,583,6,0.2057,0.7943
151,584,5,0.2054,0.7946
151,585,4,0.2052,0.7948
151,586,3,0.2049,0.7951
151,587,2,0.2046,0.7954
151,588,1,0.2043,0.7957
151,589,0,0.2041,0.7959
151,589,1,0.2041,0.7959
151,589,2,0.2041,0.7959
151,589,3,0.2041,0.7959
151,589,4,0.2041,0.7959
151,589,5,0.2041,0.7959
151,589,6,0.2041,0.7959
151,590,5,0.2038,0.7962
151,591,4,0.2035,0.7965
151,592,4,0.2032,0.7968
151,592,5,0.2032,0.7968
151,592,6,0.2032,0.7968
151,592,7,0.2032,0.7968
151,593,7,0.203,0.797
151,594,6,0.2027,0.7973
151,594,7,0.2027,0.7973
151,594,8,0.2027,0.7973
151,595,7,0.2024,0.7976
151,596,7,0.2021,0.7979
151,597,6,0.2019,0.7981
151,597,7,0.2019,0.7981
151,598,6,0.2016,0.7984
151,599,5,0.2013,0.7987
152,599,4,0.2024,0.7976
153,599,3,0.2035,0.7965
153,600,2,0.2032,0.7968
153,601,2,0.2029,0.7971
154,601,1,0.204,0.796
154,602,1,0.2037,0.7963
154,602,2,0.2037,0.7963
155,602,1,0.2048,0.7952
155,603,0,0.2045,0.7955
155,603,1,0.2045,0.7955
156,603,0,0.2055,0.7945
156,603,1,0.2055,0.7945
156,603,2,0.2055,0.7945
156,603,3,0.2055,0.7945
157,603,3,0.2066,0.7934
158,603,2,0.2076,0.7924
158,604,1,0.2073,0.7927
158,604,2,0.2073,0.7927
158,604,3,0.2073,0.7927
159,604,3,0.2084,0.7916
159,604,4,0.2084,0.7916
159,605,3,0.2081,0.7919
159,605,4,0.2081,0.7919
159,605,5,0.2081,0.7919
160,605,4,0.2092,0.7908
160,605,5,0.2092,0.7908
160,605,6,0.2092,0.7908
160,605,7,0.2092,0.7908
161,605,6,0.2102,0.7898
161,605,7,0.2102,0.7898
162,605,7,0.2112,0.7888
162,605,8,0.2112,0.7888
162,605,9,0.2112,0.7888
162,605,10,0.2112,0.7888
162,605,11,0.2112,0.7888
162,605,12,0.2112,0.7888
162,605,13,0.2112,0.7888
162,605,14,0.2112,0.7888
162,605,15,0.2112,0.7888
162,605,16,0.2112,0.7888
162,605,17,0.2112,0.7888
163,605,16,0.2122,0.7878
163,606,16,0.212,0.788
164,606,15,0.213,0.787
165,606,14,0.214,0.786
166,606,14,0.215,0.785
166,607,13,0.2147,0.7853
167,607,12,0.2158,0.7842
167,608,12,0.2155,0.7845
168,608,11,0.2165,0.7835
168,608,12,0.2165,0.7835
168,608,13,0.2165,0.7835
169,608,13,0.2175,0.7825
169,609,12,0.2172,0.7828
169,610,11,0.2169,0.7831
169,611,11,0.2167,0.7833
170,611,10,0.2177,0.7823
170,612,9,0.2174,0.7826
171,612,8,0.2184,0.7816
172,612,8,0.2194,0.7806
173,612,7,0.2204,0.7796
173,613,6,0.2201,0.7799
173,614,5,0.2198,0.7802
173,615,4,0.2195,0.7805
173,615,5,0.2195,0.7805
173,615,6,0.2195,0.7805
173,615,7,0.2195,0.7805
173,616,6,0.2193,0.7807
173,617,5,0.219,0.781
174,617,4,0.22,0.78
174,618,3,0.2197,0.7803
175,618,2,0.2207,0.7793
175,618,3,0.2207,0.7793
176,618,2,0.2217,0.7783
177,618,2,0.2226,0.7774
177,618,3,0.2226,0.7774
177,618,4,0.2226,0.7774
177,618,5,0.2226,0.7774
177,618,6,0.2226,0.7774
177,619,5,0.2224,0.7776
178,619,4,0.2233,0.7767
179,619,4,0.2243,0.7757
179,619,5,0.2243,0.7757
179,620,4,0.224,0.776
179,621,3,0.2238,0.7762
179,621,4,0.2238,0.7762
180,621,3,0.2247,0.7753
181,621,2,0.2257,0.7743
181,621,3,0.2257,0.7743
181,621,4,0.2257,0.7743
182,621,3,0.2267,0.7733
183,621,2,0.2276,0.7724
184,621,1,0.2286,0.7714
185,621,0,0.2295,0.7705
185,621,1,0.2295,0.7705
185,621,2,0.2295,0.7705
185,621,3,0.2295,0.7705
185,621,4,0.2295,0.7705
185,621,5,0.2295,0.7705
185,621,6,0.2295,0.7705
185,621,7,0.2295,0.7705
185,621,8,0.2295,0.7705
185,621,9,0.2295,0.7705
185,621,10,0.2295,0.7705
185,621,11,0.2295,0.7705
185,621,12,0.2295,0.7705
185,622,11,0.2292,0.7708
185,622,12,0.2292,0.7708
185,622,13,0.2292,0.7708
185,622,14,0.2292,0.7708
185,623,13,0.229,0.771
185,624,12,0.2287,0.7713
185,625,11,0.2284,0.7716
185,626,10,0.2281,0.7719
185,627,9,0.2278,0.7722
186,627,8,0.2288,0.7712
186,627,9,0.2288,0.7712
186,628,8,0.2285,0.7715
186,628,9,0.2285,0.7715
187,628,8,0.2294,0.7706
187,628,9,0.2294,0.7706
188,628,9,0.2304,0.7696
188,628,10,0.2304,0.7696
188,629,9,0.2301,0.7699
188,629,10,0.2301,0.7699
189,629,9,0.2311,0.7689
189,630,8,0.2308,0.7692
189,630,9,0.2308,0.7692
189,631,8,0.2305,0.7695
189,632,7,0.2302,0.7698
189,632,8,0.2302,0.7698
189,633,7,0.2299,0.7701
189,634,6,0.2296,0.7704
189,635,5,0.2294,0.7706
190,635,5,0.2303,0.7697
191,635,4,0.2312,0.7688
191,636,3,0.231,0.769
192,636,2,0.2319,0.7681
193,636,2,0.2328,0.7672
194,636,1,0.2337,0.7663
194,637,0,0.2335,0.7665
194,637,1,0.2335,0.7665
194,637,2,0.2335,0.7665
194,637,3,0.2335,0.7665
194,637,4,0.2335,0.7665
194,637,5,0.2335,0.7665
194,637,6,0.2335,0.7665
194,637,7,0.2335,0.7665
195,637,7,0.2344,0.7656
195,638,6,0.2341,0.7659
195,639,5,0.2338,0.7662
195,640,4,0.2335,0.7665
195,641,3,0.2333,0.7667
196,641,2,0.2342,0.7658
196,642,1,0.2339,0.7661
196,643,0,0.2336,0.7664
196,643,1,0.2336,0.7664
196,644,1,0.2333,0.7667
196,645,1,0.2331,0.7669
196,645,2,0.2331,0.7669
196,646,1,0.2328,0.7672
196,646,2,0.2328,0.7672
196,647,1,0.2325,0.7675
197,647,0,0.2334,0.7666
197,647,1,0.2334,0.7666
197,647,2,0.2334,0.7666
198,647,1,0.2343,0.7657
199,647,0,0.2352,0.7648
199,647,1,0.2352,0.7648
199,647,2,0.2352,0.7648
199,647,3,0.2352,0.7648
200,647,2,0.2361,0.7639
201,647,1,0.237,0.763
202,647,0,0.2379,0.7621
202,647,1,0.2379,0.7621
202,647,2,0.2379,0.7621
202,647,3,0.2379,0.7621
202,647,4,0.2379,0.7621
202,647,5,0.2379,0.7621
202,647,6,0.2379,0.7621
203,647,5,0.2388,0.7612
203,648,4,0.2385,0.7615
203,648,5,0.2385,0.7615
204,648,4,0.2394,0.7606
205,648,3,0.2403,0.7597
206,648,2,0.2412,0.7588
206,649,1,0.2409,0.7591
206,649,2,0.2409,0.7591
207,649,1,0.2418,0.7582
207,649,2,0.2418,0.7582
207,649,3,0.2418,0.7582
208,649,2,0.2427,0.7573
209,649,2,0.2436,0.7564
210,649,1,0.2445,0.7555
211,649,0,0.2453,0.7547
211,649,1,0.2453,0.7547
211,649,2,0.2453,0.7547
212,649,1,0.2462,0.7538
212,649,2,0.2462,0.7538
213,649,1,0.2471,0.7529
214,649,0,0.248,0.752
214,649,1,0.248,0.752
215,649,0,0.2488,0.7512
216,649,0,0.2497,0.7503
216,649,1,0.2497,0.7503
216,649,2,0.2497,0.7503
217,649,1,0.2506,0.7494
218,649,0,0.2514,0.7486
218,649,1,0.2514,0.7486
218,649,2,0.2514,0.7486
218,649,3,0.2514,0.7486
218,649,4,0.2514,0.7486
218,649,5,0.2514,0.7486
218,650,4,0.2512,0.7488
219,650,4,0.252,0.748
219,651,3,0.2517,0.7483
219,652,2,0.2514,0.7486
220,652,2,0.2523,0.7477
220,653,1,0.252,0.748
220,654,0,0.2517,0.7483
220,654,1,0.2517,0.7483
220,654,2,0.2517,0.7483
220,654,3,0.2517,0.7483
220,655,3,0.2514,0.7486
221,655,2,0.2523,0.7477
222,655,1,0.2531,0.7469
222,655,2,0.2531,0.7469
222,655,3,0.2531,0.7469
223,655,2,0.254,0.746
224,655,1,0.2548,0.7452
225,655,0,0.2557,0.7443
225,655,1,0.2557,0.7443
225,655,2,0.2557,0.7443
225,655,3,0.2557,0.7443
225,655,4,0.2557,0.7443
225,656,3,0.2554,0.7446
226,656,2,0.2562,0.7438
227,656,1,0.2571,0.7429
227,656,2,0.2571,0.7429
228,656,1,0.2579,0.7421
229,656,0,0.2588,0.7412
229,656,1,0.2588,0.7412
229,656,2,0.2588,0.7412
229,656,3,0.2588,0.7412
229,656,4,0.2588,0.7412
230,656,3,0.2596,0.7404
231,656,2,0.2604,0.7396
232,656,1,0.2613,0.7387
232,656,2,0.2613,0.7387
233,656,2,0.2621,0.7379
234,656,1,0.2629,0.7371
234,656,2,0.2629,0.7371
234,656,3,0.2629,0.7371
234,656,4,0.2629,0.7371
234,656,5,0.2629,0.7371
235,656,5,0.2637,0.7363
236,656,4,0.2646,0.7354
236,656,5,0.2646,0.7354
237,656,4,0.2654,0.7346
237,656,5,0.2654,0.7346
238,656,4,0.2662,0.7338
239,656,3,0.267,0.733
239,656,4,0.267,0.733
240,656,3,0.2679,0.7321
240,657,2,0.2676,0.7324
241,657,1,0.2684,0.7316
241,657,2,0.2684,0.7316
242,657,1,0.2692,0.7308
242,657,2,0.2692,0.7308
243,657,1,0.27,0.73
244,657,0,0.2708,0.7292
244,657,1,0.2708,0.7292
244,657,2,0.2708,0.7292
244,657,3,0.2708,0.7292
245,657,2,0.2716,0.7284
245,657,3,0.2716,0.7284
245,658,2,0.2713,0.7287
246,658,2,0.2721,0.7279
247,658,1,0.2729,0.7271
248,658,0,0.2737,0.7263
248,658,1,0.2737,0.7263
248,658,2,0.2737,0.7263
249,658,2,0.2745,0.7255
249,658,3,0.2745,0.7255
250,658,2,0.2753,0.7247
251,658,1,0.2761,0.7239
252,658,0,0.2769,0.7231
253,658,0,0.2777,0.7223
253,658,1,0.2777,0.7223
254,658,0,0.2785,0.7215
254,658,1,0.2785,0.7215
254,658,2,0.2785,0.7215
254,658,3,0.2785,0.7215
254,658,4,0.2785,0.7215
254,658,5,0.2785,0.7215
254,658,6,0.2785,0.7215
254,658,7,0.2785,0.7215
254,658,8,0.2785,0.7215
254,659,7,0.2782,0.7218
254,660,7,0.2779,0.7221
254,661,6,0.2776,0.7224
254,662,5,0.2773,0.7227
254,663,4,0.277,0.723
254,664,3,0.2767,0.7233
254,664,4,0.2767,0.7233
254,664,5,0.2767,0.7233
254,664,6,0.2767,0.7233
254,665,5,0.2764,0.7236
254,666,4,0.2761,0.7239
255,666,3,0.2769,0.7231
255,667,2,0.2766,0.7234
256,667,2,0.2774,0.7226
256,668,1,0.2771,0.7229
257,668,0,0.2778,0.7222
257,668,1,0.2778,0.7222
257,668,2,0.2778,0.7222
257,668,3,0.2778,0.7222
258,668,2,0.2786,0.7214
258,669,1,0.2783,0.7217
259,669,0,0.2791,0.7209
259,669,1,0.2791,0.7209
259,669,2,0.2791,0.7209
259,669,3,0.2791,0.7209
259,669,4,0.2791,0.7209
259,669,5,0.2791,0.7209
259,670,4,0.2788,0.7212
259,671,3,0.2785,0.7215
260,671,2,0.2793,0.7207
260,672,1,0.279,0.721
260,672,2,0.279,0.721
260,672,3,0.279,0.721
260,673,2,0.2787,0.7213
261,673,1,0.2794,0.7206
262,673,0,0.2802,0.7198
262,673,1,0.2802,0.7198
262,673,2,0.2802,0.7198
263,673,2,0.281,0.719
264,673,1,0.2818,0.7182
264,674,0,0.2814,0.7186
264,674,1,0.2814,0.7186
265,674,0,0.2822,0.7178
265,674,1,0.2822,0.7178
266,674,0,0.283,0.717
266,674,1,0.283,0.717
266,674,2,0.283,0.717
266,674,3,0.283,0.717
267,674,2,0.2837,0.7163
268,674,2,0.2845,0.7155
268,675,2,0.2842,0.7158
268,676,1,0.2839,0.7161
268,677,0,0.2836,0.7164
268,677,1,0.2836,0.7164
268,677,2,0.2836,0.7164
268,677,3,0.2836,0.7164
268,678,2,0.2833,0.7167
269,678,1,0.2841,0.7159
269,679,0,0.2838,0.7162
269,679,1,0.2838,0.7162
269,679,2,0.2838,0.7162
269,679,3,0.2838,0.7162
270,679,2,0.2845,0.7155
270,680,1,0.2842,0.7158
270,681,0,0.2839,0.7161
270,681,1,0.2839,0.7161
270,681,2,0.2839,0.7161
270,682,1,0.2836,0.7164
271,682,0,0.2844,0.7156
271,682,1,0.2844,0.7156
272,682,0,0.2851,0.7149
272,682,1,0.2851,0.7149
272,682,2,0.2851,0.7149
272,682,3,0.2851,0.7149
272,682,4,0.2851,0.7149
272,682,5,0.2851,0.7149
273,682,4,0.2859,0.7141
273,683,3,0.2856,0.7144
273,684,3,0.2853,0.7147
273,685,3,0.285,0.715
273,685,4,0.285,0.715
273,685,5,0.285,0.715
274,685,5,0.2857,0.7143
275,685,4,0.2865,0.7135
275,686,3,0.2862,0.7138
275,687,2,0.2859,0.7141
276,687,1,0.2866,0.7134
276,688,0,0.2863,0.7137
276,688,1,0.2863,0.7137
276,688,2,0.2863,0.7137
276,688,3,0.2863,0.7137
276,688,4,0.2863,0.7137
276,689,3,0.286,0.714
277,689,2,0.2867,0.7133
277,689,3,0.2867,0.7133
277,690,2,0.2865,0.7135
