success,failure,stuck,success_percent,failure_percent,stuck_percent
22,124,9,0.1419,0.8,0.0581
22,125,8,0.1419,0.8065,0.0516
22,126,7,0.1419,0.8129,0.0452
22,127,6,0.1419,0.8194,0.0387
22,128,5,0.1419,0.8258,0.0323
22,129,4,0.1419,0.8323,0.0258
22,130,3,0.1419,0.8387,0.0194
22,131,2,0.1419,0.8452,0.0129
22,132,1,0.1419,0.8516,0.0065
22,133,0,0.1419,0.8581,0.0
22,133,1,0.141,0.8526,0.0064
22,134,1,0.1401,0.8535,0.0064
22,135,0,0.1401,0.8599,0.0
22,135,1,0.1392,0.8544,0.0063
22,136,1,0.1384,0.8553,0.0063
22,136,2,0.1375,0.85,0.0125
22,136,3,0.1366,0.8447,0.0186
22,136,4,0.1358,0.8395,0.0247
22,136,5,0.135,0.8344,0.0307
22,136,6,0.1341,0.8293,0.0366
22,136,7,0.1333,0.8242,0.0424
22,136,8,0.1325,0.8193,0.0482
22,136,9,0.1317,0.8144,0.0539
22,136,10,0.131,0.8095,0.0595
22,136,11,0.1302,0.8047,0.0651
22,136,12,0.1294,0.8,0.0706
22,136,13,0.1287,0.7953,0.076
22,136,14,0.1279,0.7907,0.0814
22,136,15,0.1272,0.7861,0.0867
22,136,16,0.1264,0.7816,0.092
22,136,17,0.1257,0.7771,0.0971
22,136,18,0.125,0.7727,0.1023
22,136,19,0.1243,0.7684,0.1073
22,137,19,0.1236,0.7697,0.1067
22,137,20,0.1229,0.7654,0.1117
22,138,19,0.1229,0.7709,0.1061
22,139,18,0.1229,0.7765,0.1006
22,140,17,0.1229,0.7821,0.095
22,141,16,0.1229,0.7877,0.0894
22,142,15,0.1229,0.7933,0.0838
22,143,14,0.1229,0.7989,0.0782
22,144,13,0.1229,0.8045,0.0726
22,145,12,0.1229,0.8101,0.067
22,146,11,0.1229,0.8156,0.0615
22,147,10,0.1229,0.8212,0.0559
22,148,9,0.1229,0.8268,0.0503
22,149,8,0.1229,0.8324,0.0447
22,150,7,0.1229,0.838,0.0391
22,151,6,0.1229,0.8436,0.0335
22,152,5,0.1229,0.8492,0.0279
22,153,4,0.1229,0.8547,0.0223
22,154,3,0.1229,0.8603,0.0168
22,155,2,0.1229,0.8659,0.0112
22,156,1,0.1229,0.8715,0.0056
22,157,0,0.1229,0.8771,0.0
22,158,0,0.1222,0.8778,0.0
22,159,0,0.1215,0.8785,0.0
22,160,0,0.1209,0.8791,0.0
22,161,0,0.1202,0.8798,0.0
22,161,1,0.1196,0.875,0.0054
22,161,2,0.1189,0.8703,0.0108
22,161,3,0.1183,0.8656,0.0161
22,161,4,0.1176,0.861,0.0214
22,161,5,0.117,0.8564,0.0266
22,161,6,0.1164,0.8519,0.0317
22,161,7,0.1158,0.8474,0.0368
22,161,8,0.1152,0.8429,0.0419
22,162,7,0.1152,0.8482,0.0366
22,162,8,0.1146,0.8438,0.0417
22,163,8,0.114,0.8446,0.0415
22,164,7,0.114,0.8497,0.0363
22,165,7,0.1134,0.8505,0.0361
22,166,6,0.1134,0.8557,0.0309
22,167,5,0.1134,0.8608,0.0258
22,168,5,0.1128,0.8615,0.0256
22,169,4,0.1128,0.8667,0.0205
